source_url,title,year,source,dedicated_to,short_description,life_focus,focus_basis,life_signal,form_family,genre
https://www.hoerspielundfeature.de/dona-dora-und-die-wueste-100.html,Doña Dora und die Wüste,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Musician / composer; Family / intimate life; Collective / community,Women's life | Musician / composer | Family / intimate life | Collective / community,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/feature-ein-zimmer-fuer-mich-allein-und-jetzt-eigenbedarf-umverteilung-100.html,"Eigenbedarf, Umverteilung und ein Fernsehpromi",2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Family / intimate life | Collective / community,implicit,other,Dlf Doku Serie
https://www.hoerspielundfeature.de/feature-zimmer-fuer-mich-allein-kleine-wohnung-100.html,"Kleine Wohnung, Deadlines und Luxusprobleme",2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Family / intimate life,Women's life | Author / literary figure | Family / intimate life,implicit,other,Dlf Doku Serie
https://www.hoerspielundfeature.de/heroin-im-alter-100.html,Heroin im Alter,2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Actor / performer; Collective / community,Women's life | Author / literary figure | Actor / performer | Collective / community,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/feature-100.html,Feature,2026,DLF/DLF Kultur,The radio feature as a documentary form,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Fictional / symbolic / place subject,Fictional / symbolic / place subject,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/hoerspiel-des-monats-dezember-2025-nie-wieder-gut-100.html,NIEWIEDERGUT oder Darf jetzt wirklich ein Jude der König von Bayern sein,2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Political / historical figure; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Political / historical figure | Family / intimate life,implicit,sound art,Klangkunst
https://www.hoerspielundfeature.de/hoerspiel-100.html,Hörspiel,2026,DLF/DLF Kultur,Radio plays as a program category,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Fictional / symbolic / place subject,Author / literary figure; Fictional / symbolic / place subject,implicit,other,Hörspiel
https://www.hoerspielundfeature.de/hoerspiel-ueber-nationalistische-gewalt-wolfwelt-100.html,Wolfwelt,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,memory/testimony,other,Hörspiel
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-die-callas-beschreibung-einer-leidenschaft-teil-2-100.html,Die Callas – Beschreibung einer Leidenschaft (2/2),2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Family / intimate life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-die-callas-beschreibung-einer-leidenschaft-teil-1-100.html,Die Callas - Beschreibung einer Leidenschaft (1/2),2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Family / intimate life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/lone-star-texas-feature-teil-2-100.html,Lone Star (2/2),2024,DLF/DLF Kultur,A woman from a Texas town who grew up on a meth farm,This record presents biographical material about Sonya Schönberger. The metadata identifies the subject as a artist.,Women's life; Witness / victim / displaced life,Women's life; Witness / victim / displaced life,portrait; biography,feature / documentary,Feature
https://www.hoerspielundfeature.de/kunststuecke-ich-bin-der-ursprung-von-allem-100.html,Ich bin der Ursprung von allem,2024,DLF/DLF Kultur,Kazimir Malevich,This record presents biographical material about Kasimir Malewitsch. The metadata identifies the subject as a actor or performer.,Artist / visual artist,Artist / visual artist,portrait; biography,other,hoerspiel
https://www.hoerspielundfeature.de/wiedersehen-nach-70-jahren-mein-freund-lennie-oder-die-reise-100.html,Mein Freund Lennie oder die Reise,2024,DLF/DLF Kultur,Ulrich Gerhardt,This record presents biographical material about Ulrich Gerhardt. The metadata identifies the subject as a writer.,Author / literary figure; Actor / performer; Family / intimate life,Author / literary figure | Actor / performer | Family / intimate life,biography,other,Hörspiel
https://www.hoerspielundfeature.de/die-konferenz-der-fluesse-teil-05-100.html,Die Konferenz der Flüsse (5/6) - Stimmen im Fluss,2023,DLF/DLF Kultur,Denise Reimann und Frank Raddatz,This record presents biographical material about Denise Reimann und Frank Raddatz.,Author / literary figure; Actor / performer,Author / literary figure | Actor / performer,biography,other,Hörspiel
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-bananen-heinz-100.html,Bananen-Heinz,2024,DLF/DLF Kultur,Bananen-Heinz,This record is a radio portrait of Bananen-Heinz. The metadata identifies the subject as a writer.,Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,portrait,feature / documentary,Feature
https://www.hoerspielundfeature.de/sanguiniker-zwischen-spass-und-unvernunft-leicht-leben-100.html,Leicht leben ,2023,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Artist / visual artist; Scholar / intellectual,Author / literary figure | Artist / visual artist | Scholar / intellectual,life story,other,Freistil
https://www.hoerspielundfeature.de/ich-war-ein-praktisches-maedchen-das-ukrainische-tagebuch-meiner-mutter-dlf-dc7a1484-100.html,Ich war ein praktisches Mädchen - Das ukrainische Tagebuch meiner Mutter,2023,DLF/DLF Kultur,"Irina Rogosa, Mark Zak's mother and a Ukrainian doctor","This record is based on letters, diaries, writings, or other self-records connected to Zak, Mark.",Women's life; Author / literary figure; Scholar / expert,Women's life; Author / literary figure; Scholar / expert,diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/ich-war-ein-praktisches-maedchen-100.html,Ich war ein praktisches Mädchen,2023,DLF/DLF Kultur,Mark Zak,"This record is based on letters, diaries, writings, or other self-records connected to Mark Zak. The metadata identifies the subject as a writer.",Women's life; Author / literary figure; Actor / performer; Family / intimate life,Women's life | Author / literary figure | Actor / performer | Family / intimate life,diary/letters; life story,feature / documentary,Feature
https://www.hoerspielundfeature.de/anne-lister-100.html,Anne Lister - Eine erotische Biografie,2026,DLF/DLF Kultur,Anne Lister,This record presents biographical material about Angela Steidele. The metadata identifies the subject as a writer.,Women's life; Author / literary figure,Women's life; Author / literary figure,biography,sound art,Klangkunst
https://www.hoerspielundfeature.de/hoerspiel-nach-max-frisch-montauk-2-100.html,Montauk (2/2),2021,DLF/DLF Kultur,Max Frisch,An adaptation of Max Frisch's autobiographical work Montauk.,Author / literary figure,manual override,biography; autobiography; diary/letters; memory/testimony,other,Unknown genre
https://www.hoerspielundfeature.de/hoerspiel-hoerspiel-des-monats-ein-schwarm-regenbrachvoegel-100.html,Hörspiel des Monats: Ein Schwarm Regenbrachvögel,2004,DLF/DLF Kultur,"Maarten, fictionalized autobiographical alter ego of Maarten 't Hart",The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / working life; Fictional / symbolic / place subject,Ordinary / working life; Fictional / symbolic / place subject,implicit,other,Unknown genre
https://www.hoerspielundfeature.de/die-angestellten-poetische-dystopie-von-olga-ravn-100.html,Die Angestellten,2026,DLF/DLF Kultur,Subject not identified,"The source lists this as a radio portrait or adaptation, but the named subject is not clear from the available metadata.",Unclear / needs review,manual override,portrait,sound art,Klangkunst
https://www.hoerspielundfeature.de/monument-fuer-eine-stimme-100.html,Monument für eine Stimme,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Actor / performer; Political / historical figure; Family / intimate life,Women's life | Author / literary figure | Actor / performer | Political / historical figure | Family / intimate life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/hoerspiel-ein-held-unserer-zeit-100.html,Ein Held unserer Zeit,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Political / historical figure; Scholar / intellectual; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Political / historical figure | Scholar / intellectual | Family / intimate life | Collective / community,implicit,other,Hörspiel
https://www.hoerspielundfeature.de/plus-null-komma-fuenf-windstill-100.html,plus null komma fünf windstill,2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,memory/testimony,sound art,Klangkunst
https://www.hoerspielundfeature.de/van-gogh-vermeer-raffael-auf-der-suche-nach-verschollenen-meisterwerken-dlf-f122d4c3-100.html,Auf der Suche nach verschollenen Meisterwerken,2024,DLF/DLF Kultur,"Koldehoff, Stefan; Nichelmann, Johannes","This record is a radio portrait of Koldehoff, Stefan; Nichelmann, Johannes. The metadata identifies the subject as a artist.",Women's life; Artist / visual artist; Political / historical figure; Family / intimate life; Collective / community,Women's life | Artist / visual artist | Political / historical figure | Family / intimate life | Collective / community,portrait,feature / documentary,Feature
https://www.hoerspielundfeature.de/feature-van-gogh-vermeer-raffael-100.html,Auf der Suche nach verschollenen Meisterwerken,2024,DLF/DLF Kultur,Stefan Koldehoff und Johannes Nichelmann,This record is a radio portrait of Stefan Koldehoff und Johannes Nichelmann. The metadata identifies the subject as a writer.,Women's life; Author / literary figure; Artist / visual artist; Family / intimate life,Women's life | Author / literary figure | Artist / visual artist | Family / intimate life,portrait,feature / documentary,Feature
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-der-dicke-lipinski-100.html,Der dicke Lipinski,2019,DLF/DLF Kultur,Sieglinde Scholz-Amoulong,This record is a radio portrait of Sieglinde Scholz-Amoulong. The metadata identifies the subject as a writer.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,portrait,feature / documentary,Feature
https://www.hoerspielundfeature.de/frauenliteraturmonat-sasha-marianna-salzmann-stoert-das-100.html,Sasha Marianna Salzmann stört das Schema,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life,Women's life | Author / literary figure | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/klangkunst-achim-freyer-trifft-100.html,Achim Freyer trifft Don Giovanni am Checkpoint Charlie,2024,DLF/DLF Kultur,Alvin Curran,This record is a radio portrait of Alvin Curran. The metadata identifies the subject as a composer.,Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer,Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer,portrait,sound art,Klangkunst
https://www.hoerspielundfeature.de/achim-freyer-trifft-don-giovanni-am-checkpoint-charlie-dlf-kultur-95b4978e-100.html,Achim Freyer trifft Don Giovanni am Checkpoint Charlie,2024,DLF/DLF Kultur,"Curran, Alvin","This record is a radio portrait of Curran, Alvin. The metadata identifies the subject as a composer.",Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer,Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer,portrait,sound art,Klangkunst
https://www.hoerspielundfeature.de/der-legendenseher-erinnerungen-an-sergej-paradschanow-dlf-ffd60d9f-100.html,Der Legendenseher,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Artist / visual artist,Artist / visual artist,memory/testimony,feature / documentary,Feature
https://www.hoerspielundfeature.de/erinnerungen-an-sergei-paradschanow-der-legendenseher-100.html,Der Legendenseher,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Artist / visual artist; Actor / performer; Family / intimate life,Author / literary figure | Artist / visual artist | Actor / performer | Family / intimate life,memory/testimony,feature / documentary,Feature
https://www.hoerspielundfeature.de/maestro-der-comebacks-100.html,Maestro der Comebacks,2024,DLF/DLF Kultur,Jean-Claude Kuner,This record is a radio portrait of Jean-Claude Kuner. The metadata identifies the subject as a writer.,Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure,Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure,portrait; life story,feature / documentary,Feature
https://www.hoerspielundfeature.de/mysterioeser-tiefton-es-brummt-100.html,Es brummt,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Actor / performer; Family / intimate life; Collective / community,Women's life | Author / literary figure | Actor / performer | Family / intimate life | Collective / community,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/der-fall-padura-100.html,Der Fall Padura,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Actor / performer; Political / historical figure,Author / literary figure | Actor / performer | Political / historical figure,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/portrait-einer-jaegerin-weidwerk-100.html,Weidwerk,2022,DLF/DLF Kultur,Weidwerk,This record is a radio portrait of Weidwerk. The metadata identifies the subject as a composer.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist,Women's life | Author / literary figure | Musician / composer | Artist / visual artist,portrait,feature / documentary,Feature
https://www.hoerspielundfeature.de/portrait-sven-ingo-koch-100.html,Vom Glück der Abwechslung,2021,DLF/DLF Kultur,Nora Bauer,This record is a radio portrait of Nora Bauer. The metadata identifies the subject as a composer.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,portrait,other,Hörspiel
https://www.hoerspielundfeature.de/eine-jugend-am-rand-der-grossstadt-kevin-100.html,Kevin,2021,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Family / intimate life; Collective / community,Author / literary figure | Family / intimate life | Collective / community,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/frauenstimmen-portrait-der-sexualwissenschaftlerin-100.html,"Die Pionierin der Sexualwissenschaft, Charlotte Wolff, bittet um die Hand",2021,DLF/DLF Kultur,Charlotte Wolff,"A portrait of Charlotte Wolff: physician, emigrant, friend of Walter Benjamin and Franz Hessel, and an early theorist of lesbianism.",Women's life; Scholar / intellectual,manual override,portrait,other,Unknown genre
https://www.hoerspielundfeature.de/portrait-des-hoerspiel-komponisten-dietrich-petzold-100.html,Sprachmusik,2021,DLF/DLF Kultur,Sprachmusik,This record is a radio portrait of Sprachmusik. The metadata identifies the subject as a composer.,Women's life; Author / literary figure; Musician / composer; Actor / performer; Political / historical figure; Scholar / intellectual; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Actor / performer | Political / historical figure | Scholar / intellectual | Family / intimate life | Collective / community,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-04-21-neues-aus-der-welt-der-akustischen-100.html,Neues aus der Welt der Akustischen Kunst,2021,DLF/DLF Kultur,"Küchler, Sabine","This record is a radio portrait of Küchler, Sabine. The metadata identifies the subject as a singer or musician.",Musician / composer; Artist / visual artist,Musician / composer | Artist / visual artist,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/portrait-der-tuerkische-komponist-emre-duendar-100.html,Der türkische Komponist Emre Dündar,2021,DLF/DLF Kultur,Franziska Buhre,This record is a radio portrait of Franziska Buhre. The metadata identifies the subject as a composer.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Family / intimate life,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-02-21-neues-aus-der-welt-der-akustischen-100.html,Neues aus der Welt der Akustischen Kunst,2021,DLF/DLF Kultur,Moderation: Anna Seibt,This record is a radio portrait of Moderation: Anna Seibt. The metadata identifies the subject as a composer.,Women's life; Musician / composer; Artist / visual artist; Actor / performer,Women's life | Musician / composer | Artist / visual artist | Actor / performer,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-09-20-portrait-martin-schuetz-podcast-dlf-8320ec4f-100.html,Hörspielmagazin 09/20: Portrait Martin Schütz (Podcast),2020,DLF/DLF Kultur,"Bauer, Nora","This record is a radio portrait of Bauer, Nora.",Ordinary / private person,Ordinary / private person,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-08-20-portrait-hardy-kurda-podcast-dlf-09bde680-100.html,Hörspielmagazin 08/20: Portrait Hardy Kurda (Podcast),2020,DLF/DLF Kultur,"Klatte, Tina","This record is a radio portrait of Klatte, Tina.",Ordinary / private person,Ordinary / private person,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-07-20-portrait-annika-von-trier-podcast-dlf-8d98c01c-100.html,Hörspielmagazin 07/20: Portrait AnniKa von Trier (Podcast),2020,DLF/DLF Kultur,"Bauer, Nora","This record is a radio portrait of Bauer, Nora.",Ordinary / private person,Ordinary / private person,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-06-20-portrait-volkan-t-podcast-dlf-b38182b7-100.html,Hörspielmagazin 06/ 20 - Portrait Volkan T(Podcast),2020,DLF/DLF Kultur,"Murrenhoff, Sarah","This record is a radio portrait of Murrenhoff, Sarah.",Ordinary / private person,Ordinary / private person,portrait,other,Hörspielmagazin
https://www.hoerspielundfeature.de/hoerspielmagazin-06-20-neues-aus-der-welt-der-akustischen-100.html,Neues aus der Welt der akustischen Kunst,2020,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Musician / composer; Artist / visual artist,Author / literary figure | Musician / composer | Artist / visual artist,implicit,other,Hörspielmagazin
https://www.hoerspielundfeature.de/40-jahre-freie-republik-wendland-ausgrabung-einer-utopie-100.html,Ausgrabung einer Utopie,2020,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Artist / visual artist; Political / historical figure; Family / intimate life,Women's life | Author / literary figure | Artist / visual artist | Political / historical figure | Family / intimate life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/tagebuecher-eines-radikalen-kuenstlers-im-schatten-des-100.html,Im Schatten des amerikanischen Traums,2020,DLF/DLF Kultur,Jean-Claude Kuner,"This record is based on letters, diaries, writings, or other self-records connected to Jean-Claude Kuner. The metadata identifies the subject as a writer.",Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure,Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure,diary/letters,other,Unknown genre
https://www.hoerspielundfeature.de/jane-eyre-teil-1-wiederholung-100.html,Jane Eyre (1/3),2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Family / intimate life | Collective / community,life story,sound art,Klangkunst
https://www.hoerspielundfeature.de/albatros-100.html,Albatros,2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Family / intimate life | Collective / community,life story,sound art,Klangkunst
https://www.hoerspielundfeature.de/feature-bruder-eine-geschichte-in-drei-teilen-100.html,BRUDER. Eine deutsch-litauische Geschwistergeschichte ,2022,DLF/DLF Kultur,Jurate Braginaite and her brother,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Witness / victim / displaced life; Family / intimate life,Women's life; Witness / victim / displaced life; Family / intimate life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/wolfgang-ein-leben-auf-20000-kassetten-100.html,Wolfgang – Ein Leben auf 20.000 Kassetten	,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life; Collective / community,Women's life | Musician / composer | Artist / visual artist | Actor / performer | Family / intimate life | Collective / community,life story,feature / documentary,Feature
https://www.hoerspielundfeature.de/amerika-der-traeume-100.html,Amerika der Träume ,2023,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Musician / composer; Artist / visual artist; Family / intimate life; Collective / community,Author / literary figure | Musician / composer | Artist / visual artist | Family / intimate life | Collective / community,implicit,other,Büchermarkt
https://www.hoerspielundfeature.de/generation-u-100.html,Generation U,2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Political / historical figure | Family / intimate life | Collective / community,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/erzaehlen-wie-es-weitergeht-100.html,"Erzählen, wie es weitergeht",2026,DLF/DLF Kultur,people experiencing loneliness and memory,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Collective / community; Ordinary / working life,Collective / community; Ordinary / working life,memory/testimony,other,Hörspiel
https://www.hoerspielundfeature.de/heimgesucht-100.html,Heimgesucht,2025,DLF/DLF Kultur,former child convalescent-home patients,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Witness / victim / displaced life; Family / intimate life; Collective / community,Witness / victim / displaced life; Family / intimate life; Collective / community,memory/testimony,feature / documentary,Feature
https://www.hoerspielundfeature.de/doku-drops-6-old-tapes-100.html,doku drops 6: Old Tapes,2025,DLF/DLF Kultur,people preserved in old tape recordings,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Collective / community; Ordinary / working life,Collective / community; Ordinary / working life,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/hoerspiel-des-monats-september-2025-der-afrik-100.html,Der Afrik,2026,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,implicit,sound art,Klangkunst
https://www.hoerspielundfeature.de/warum-vergessen-wir-dinge-100.html,Warum vergessen wir Dinge?,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure,Women's life | Author / literary figure,implicit,other,Kakadu
https://www.hoerspielundfeature.de/hoerspiel-des-monats-juni-2025-schwebende-bruecken-100.html,Schwebende Brücken,2026,DLF/DLF Kultur,Schwebende Brücken,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Fictional / symbolic / place subject,Author / literary figure; Fictional / symbolic / place subject,implicit,sound art,Klangkunst
https://www.hoerspielundfeature.de/konsum-und-konkurs-abschiedstour-durchs-warenhaus-2-6-100.html,Damenabteilung,2025,DLF/DLF Kultur,former Hertie saleswomen,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Collective / community; Ordinary / working life,Women's life; Collective / community; Ordinary / working life,implicit,other,Unknown genre
https://www.hoerspielundfeature.de/kindheit-und-jugend-alleestrasse-100.html,Alleestraße,2026,DLF/DLF Kultur,childhood and youth in the Ruhr area in the 1960s and 1970s,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Family / intimate life; Fictional / symbolic / place subject,Family / intimate life; Fictional / symbolic / place subject,memory/testimony,sound art,Klangkunst
https://www.hoerspielundfeature.de/hoerspiel-ueber-koeln-die-stadt-und-die-stimmen-100.html,Die Stadt und die Stimmen,2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Political / historical figure; Scholar / intellectual; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Political / historical figure | Scholar / intellectual | Family / intimate life | Collective / community,memory/testimony,other,Hörspiel
https://www.hoerspielundfeature.de/ein-mongolisches-roadmovie-rueckkehr-der-zauberfloete-100.html,Rückkehr der Zauberflöte,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Actor / performer; Family / intimate life; Collective / community,Women's life | Author / literary figure | Actor / performer | Family / intimate life | Collective / community,implicit,feature / documentary,Feature
https://www.hoerspielundfeature.de/also-muss-ich-ueberleben-100.html,Also muss ich überleben!,2026,DLF/DLF Kultur,Manfred Bonson,"This record is based on letters, diaries, writings, or other self-records connected to Manfred Bonson. The metadata identifies the subject as a writer.",Author / literary figure; Musician / composer; Political / historical figure; Family / intimate life; Collective / community,Author / literary figure | Musician / composer | Political / historical figure | Family / intimate life | Collective / community,diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/wer-war-anne-frank-100.html,Wer war Anne Frank?,2025,DLF/DLF Kultur,Anne Frank,"This record is based on letters, diaries, writings, or other self-records connected to Voss, Regina. The metadata identifies the subject as a writer.",Women's life; Author / literary figure; Witness / victim / displaced life; Family / intimate life,Women's life; Author / literary figure; Witness / victim / displaced life; Family / intimate life,diary/letters,other,Kakadu
https://www.hoerspielundfeature.de/herzbefellt-lyrischer-nachruf-auf-friederike-mayroecker-100.html,"HERZBEFELLT, ein Nachrufen",2025,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life,implicit,other,Hörspiel
https://www.hoerspielundfeature.de/krimi-die-vier-soehne-des-dr-march-100.html,Die vier Söhne des Dr. March,2024,DLF/DLF Kultur,Brigitte Aubert,"This record is based on letters, diaries, writings, or other self-records connected to Brigitte Aubert. The metadata identifies the subject as a writer.",Political / historical figure; Family / intimate life,Political / historical figure | Family / intimate life,diary/letters,other,Kriminalhörspiel
