source_url,title,source,short_description,extraction_method,english_description
https://www.hoerspielundfeature.de/sanguiniker-zwischen-spass-und-unvernunft-leicht-leben-100.html,Leicht leben,DLF/DLF Kultur,"Oberflächlich, konfliktscheu, unkritisch und grenzenlos optimistisch - der Sanguiniker. Ist er damit der Prototyp der Fun-, Event- und Konsumkultur? Ein Vorbild für ein leichteres Leben oder für ein Weglaufen vor Problemen?",html:dlf,"Superficial, conflict-averse, uncritical and endlessly optimistic - the sanguine. Is he therefore the prototype of fun, event and consumer culture? A role model for an easier life or for running away from problems?"
https://www.hoerspielundfeature.de/ich-war-ein-praktisches-maedchen-das-ukrainische-tagebuch-meiner-mutter-dlf-dc7a1484-100.html,Ich war ein praktisches Mädchen - Das ukrainische Tagebuch meiner Mutter,DLF/DLF Kultur,"Klassiker der Literatur, spannende Dramen, unterhaltende Erzählungen und innovative Sound Art. Hier gibt es große Stories, starke Stimmen und feine Klänge – Hörspiele von Deutschlandfunk und Deutschlandfunk Kultur.",html:dlf,"Classics of literature, exciting dramas, entertaining stories and innovative sound art. There are great stories, strong voices and fine sounds here - radio works from Deutschlandfunk and Deutschlandfunk Kultur."
https://www.hoerspielundfeature.de/ich-war-ein-praktisches-maedchen-100.html,Ich war ein praktisches Mädchen,DLF/DLF Kultur,"„Jetzt, wo ich meine Lebensgeschichte abschließend betrachte, möchte ich hervorheben, dass ich mit 22 Jahren völlig alleine blieb; ich verlor Vater, Mutter, zwei Brüder, das Zuhause.",html:dlf,"“Now that I am concluding my life story, I would like to emphasize that at the age of 22 I was completely alone; I lost my father, mother, two brothers and my home."
https://www.hoerspielundfeature.de/anne-lister-100.html,Anne Lister - Eine erotische Biografie,DLF/DLF Kultur,"Anne Lister (1791-1840) frühreif und sexpositiv! Jungs spielten dabei keine Rolle, denn schon in der Schule fühlt sie sich zu Mädchen hingezogen und verliebte sich in ihre bildhübsche Zimmernachbarin Eliza Raine.",html:dlf,Anne Lister (1791-1840) precocious and sex-positive! Boys didn't play a role because she was already attracted to girls at school and fell in love with her beautiful roommate Eliza Raine.
https://www.hoerspielundfeature.de/hoerspiel-nach-max-frisch-montauk-2-100.html,Montauk (2/2),DLF/DLF Kultur,"In einer Collage aus Erinnerungen, Tagebuchauszügen, Selbstreflexionen und anderem autobiographischen Material seziert der Schweizer Schriftsteller Max Frisch sein Leben – und seine Liebesbeziehungen.",html:dlf,"In a collage of memories, diary excerpts, self-reflections and other autobiographical material, the Swiss writer Max Frisch dissects his life - and his love relationships."
https://www.hoerspielundfeature.de/hoerspiel-hoerspiel-des-monats-ein-schwarm-regenbrachvoegel-100.html,Hörspiel des Monats: Ein Schwarm Regenbrachvögel,DLF/DLF Kultur,"Maarten `t Harts Hörspiel Ein Schwarm Regenbrachvögel ist eine Adaption seines gleichnamigen, autobiografisch gefärbten Romans aus dem Jahre 1978 – und dennoch viel mehr: Dieses Hörspiel über das karge und einsame Leben in einem pietistischen Dorf in der niederländischen Provinz überzeugt durch seine akustische Erzählweise.",html:dlf,Maarten 't Hart's radio work A Flock of Whimbrels is an adaptation of his autobiographical novel of the same name from 1978 - and yet much more: This radio work about the barren and lonely life in a pietistic village in the Dutch provinces impresses with its acoustic narrative style.
https://www.hoerspielundfeature.de/die-angestellten-poetische-dystopie-von-olga-ravn-100.html,Die Angestellten,DLF/DLF Kultur,"Olga Ravn erschafft ein vielschichtiges Porträt der Arbeitswelt an Bord des Raumschiffs 6000. Dabei ergründet sie fundamentale Fragen nach der Natur der Arbeit, Identität und Menschlichkeit im technologischen Zeitalter.",html:dlf,"Olga Ravn creates a multi-layered portrait of the world of work on board Spaceship 6000. In doing so, she explores fundamental questions about the nature of work, identity and humanity in the technological age."
https://www.hoerspielundfeature.de/monument-fuer-eine-stimme-100.html,Monument für eine Stimme,DLF/DLF Kultur,Die russische Autorin Nadeschda Mandelstam rettete auf einzigartige Weise viele Gedichte ihres verstorbenen Mannes Ossip Mandelstam vor dem Vergessen und vor der Beschlagnahmung: Sie lernte sie auswendig.,html:dlf,The Russian author Nadezhda Mandelstam saved many of her late husband Ossip Mandelstam's poems from oblivion and confiscation in a unique way: she learned them by heart.
https://www.hoerspielundfeature.de/hoerspiel-ein-held-unserer-zeit-100.html,Ein Held unserer Zeit,DLF/DLF Kultur,"Mit der Figur des Offiziers Petschorin schuf Michail Lermontov einen der ersten Dandys der Weltliteratur. „Ein Held unserer Zeit"" erzählt Geschichten aus dem Leben dieses „überflüssigen“ Menschen, der mit dem Leben und den Gefühlen anderer Menschen spielt.",html:dlf,"With the character of Officer Pechorin, Mikhail Lermontov created one of the first dandies in world literature. ""A Hero of Our Time"" tells stories from the life of this ""superfluous"" person who plays with other people's lives and feelings."
https://www.hoerspielundfeature.de/plus-null-komma-fuenf-windstill-100.html,plus null komma fünf windstill,DLF/DLF Kultur,"Drama • Die finnisch-russische Grenze teilt Karelien, die Region ist geprägt von Konflikten und Vertreibung. Eine junge Frau will der Familiengeschichte nachspüren und stößt auf Eiswände.",html:dlf,"Drama • The Finnish-Russian border divides Karelia, the region is characterized by conflict and displacement. A young woman wants to trace her family history and comes across ice walls."
https://www.hoerspielundfeature.de/van-gogh-vermeer-raffael-auf-der-suche-nach-verschollenen-meisterwerken-dlf-f122d4c3-100.html,Auf der Suche nach verschollenen Meisterwerken,DLF/DLF Kultur,"Van Goghs Porträt seines Arztes Dr. Gachet, ein Interieur mit zwei Frauen von Vermeer beim Konzert, das Bildnis eines jungen Mannes von Raffael: Drei Kunstwerke, die seit Jahrzehnten nicht mehr öffentlich zu sehen waren.",html:dlf,"Van Gogh's portrait of his doctor Dr. Gachet, an interior with two women by Vermeer at the concert, the Portrait of a Young Man by Raphael: three works of art that have not been seen publicly for decades."
https://www.hoerspielundfeature.de/feature-van-gogh-vermeer-raffael-100.html,Auf der Suche nach verschollenen Meisterwerken,DLF/DLF Kultur,"Van Goghs Porträt seines Arztes Dr. Gachet, ein Interieur mit zwei Frauen von Vermeer beim Konzert, das Bildnis eines jungen Mannes von Raffael: Drei Kunstwerke, die seit Jahrzehnten nicht mehr öffentlich zu sehen waren.",html:dlf,"Van Gogh's portrait of his doctor Dr. Gachet, an interior with two women by Vermeer at the concert, the Portrait of a Young Man by Raphael: three works of art that have not been seen publicly for decades."
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-der-dicke-lipinski-100.html,Der dicke Lipinski,DLF/DLF Kultur,"Hans Lipinski – Brigadier im Kraftwerk Jänschwalde. Die Autorin trifft ihn vor, während und nach der Wende. Ein Porträt und zugleich ein Stück live dokumentierter Zeitgeschichte – entstanden im Jahr 1989.",html:dlf,"Hans Lipinski – Brigadier at the Jänschwalde power plant. The author meets him before, during and after the fall of communism. A portrait and at the same time a piece of live documented contemporary history - created in 1989."
https://www.hoerspielundfeature.de/frauenliteraturmonat-sasha-marianna-salzmann-stoert-das-100.html,Sasha Marianna Salzmann stört das Schema,DLF/DLF Kultur,"Nicht nur in der Literaturwelt, sondern auch am Theater ist Sasha Marianna Salzmann ein Shootingstar: Bühne und Buchseiten werden zum Experiment mit Identität, auch mit der eigenen.",html:dlf,"Sasha Marianna Salzmann is a shooting star not only in the literary world, but also in the theater: the stage and book pages become an experiment with identity, including her own."
https://www.hoerspielundfeature.de/klangkunst-achim-freyer-trifft-100.html,Achim Freyer trifft Don Giovanni am Checkpoint Charlie,DLF/DLF Kultur,"Achim Freyer prägt seit über 50 Jahren die Theaterwelt – als Regisseur, Maler, Bühnen- und Kostümbildner. Ähnlich umtriebig zeigt sich der Komponist und Klangkünstler Alvin Curran.",html:dlf,"Achim Freyer has been shaping the theater world for over 50 years - as a director, painter, set and costume designer. The composer and sound artist Alvin Curran is similarly busy."
https://www.hoerspielundfeature.de/achim-freyer-trifft-don-giovanni-am-checkpoint-charlie-dlf-kultur-95b4978e-100.html,Achim Freyer trifft Don Giovanni am Checkpoint Charlie,DLF/DLF Kultur,"Achim Freyer prägt seit über 50 Jahren die Theaterwelt – als Regisseur, Maler, Bühnen- und Kostümbildner. Ähnlich umtriebig zeigt sich der Komponist und Klangkünstler Alvin Curran.",html:dlf,"Achim Freyer has been shaping the theater world for over 50 years - as a director, painter, set and costume designer. The composer and sound artist Alvin Curran is similarly busy."
https://www.hoerspielundfeature.de/der-legendenseher-erinnerungen-an-sergej-paradschanow-dlf-ffd60d9f-100.html,Der Legendenseher,DLF/DLF Kultur,"In seinen Filmen erweckt er armenische, georgische, ukrainische und aserbaidschanische Legenden zu neuem Leben. Dafür hat ihn die sowjetische Kulturbürokratie drangsaliert.",html:dlf,"In his films he brings Armenian, Georgian, Ukrainian and Azerbaijani legends to new life. The Soviet cultural bureaucracy harassed him for this."
https://www.hoerspielundfeature.de/erinnerungen-an-sergei-paradschanow-der-legendenseher-100.html,Der Legendenseher,DLF/DLF Kultur,"In seinen Filmen erweckt er armenische, georgische, ukrainische und aserbaidschanische Legenden zu neuem Leben. Dafür hat ihn die sowjetische Kulturbürokratie drangsaliert.",html:dlf,"In his films he brings Armenian, Georgian, Ukrainian and Azerbaijani legends to new life. The Soviet cultural bureaucracy harassed him for this."
https://www.hoerspielundfeature.de/maestro-der-comebacks-100.html,Maestro der Comebacks,DLF/DLF Kultur,"Porträt des brasilianischen Pianisten und Dirigenten João Carlos Martins, der zu den großen, zu Unrecht vergessenen Bachinterpreten des 20. Jahrhunderts gehört. Eine Lebensgeschichte, so ungewöhnlich wie seine Musik.",html:dlf,"Portrait of the Brazilian pianist and conductor João Carlos Martins, who is one of the great, unfairly forgotten Bach interpreters of the 20th century. A life story as unusual as his music."
https://www.hoerspielundfeature.de/mysterioeser-tiefton-es-brummt-100.html,Es brummt,DLF/DLF Kultur,"Der mysteriöse Tiefton, den nur wenige Menschen hören können, ist ein Rätsel - weder Quelle noch Ursache sind bisher bekannt. Die Autorin Beate Mayer begab sich auf die Suche nach dem Brummton.",html:dlf,"The mysterious low tone, which only a few people can hear, is a mystery - neither the source nor the cause are yet known. The author Beate Mayer went in search of the humming sound."
https://www.hoerspielundfeature.de/der-fall-padura-100.html,Der Fall Padura,DLF/DLF Kultur,"Ein berühmter Autor, dessen Werk im eigenen Land von den Medien totgeschwiegen wird. Leonardo Padura hat das Genre des kubanischen Kriminalromans neu aufgerollt. Zwischen internationalem Erfolg und Ächtung führt Padura ein ereignisreiches Leben.",html:dlf,"A famous author whose work is hushed up by the media in his own country. Leonardo Padura has revived the Cuban crime novel genre. Between international success and ostracism, Padura leads an eventful life."
https://www.hoerspielundfeature.de/portrait-einer-jaegerin-weidwerk-100.html,Weidwerk,DLF/DLF Kultur,Beim Schießen kommen die Glückshormone. Beim Ausweiden kommen sie noch stärker. Mit 55 Jahren hat sie den Jagdschein gemacht. Um sich selbst als Teil der Natur zu begreifen.,html:dlf,The happy hormones come when you shoot. When they are eviscerated they become even stronger. At the age of 55 she got her hunting license. To understand yourself as part of nature.
https://www.hoerspielundfeature.de/portrait-sven-ingo-koch-100.html,Vom Glück der Abwechslung,DLF/DLF Kultur,Der Komponist Sven-Ingo Koch über die Herausforderungen und Freuden bei der Arbeit mit Hörspielen.,html:dlf,The composer Sven-Ingo Koch about the challenges and joys of working with radio works.
https://www.hoerspielundfeature.de/eine-jugend-am-rand-der-grossstadt-kevin-100.html,Kevin,DLF/DLF Kultur,Wie wachsen Kinder und Jugendliche an der Peripherie der Stadt auf?,html:dlf,How do children and young people grow up on the outskirts of the city?
https://www.hoerspielundfeature.de/frauenstimmen-portrait-der-sexualwissenschaftlerin-100.html,"Die Pionierin der Sexualwissenschaft, Charlotte Wolff, bittet um die Hand",DLF/DLF Kultur,"Zur Frauenuniversität Berlin reiste 1979 eine 82-jährige Emigrantin aus England an. Eine Ärztin, die in den 1920er-Jahren in der Schwangerenfürsorge gearbeitet hatte und mit Walter Benjamin und Franz Hessel befreundet war.",html:dlf,"In 1979, an 82-year-old emigrant from England traveled to the Women's University in Berlin. A doctor who worked in maternity care in the 1920s and was friends with Walter Benjamin and Franz Hessel."
https://www.hoerspielundfeature.de/portrait-des-hoerspiel-komponisten-dietrich-petzold-100.html,Sprachmusik,DLF/DLF Kultur,"Für Dietrich Petzold ist in seinen Hörspielkompositionen vor allem der Klang der Worte wichtig, diese 'Sprachmusik' inspiriert ihn zur instrumentalen Gestaltung. Nora Bauer über den Tonkünstler, der mit seinen erfundenen Instrumenten Geräusche erzeugt, die Gegenstände oder Ereignisse hörbar werden lassen.",html:dlf,"For Dietrich Petzold, the sound of the words is particularly important in his radio work compositions; this 'speech music' inspires him to create instrumental compositions. Nora Bauer about the sound artist who uses his invented instruments to create sounds that make objects or events audible."
https://www.hoerspielundfeature.de/hoerspielmagazin-04-21-neues-aus-der-welt-der-akustischen-100.html,Neues aus der Welt der Akustischen Kunst,DLF/DLF Kultur,"Wir porträtieren den Hörspielmusiker Dietrich Petzold, setzen unsere Geschichte der Hörspieldramaturgie fort und werfen einen Blick auf interessante Neuproduktionen im April.",html:dlf,"We portray the radio work musician Dietrich Petzold, continue our history of radio work dramaturgy and take a look at interesting new productions in April."
https://www.hoerspielundfeature.de/portrait-der-tuerkische-komponist-emre-duendar-100.html,Der türkische Komponist Emre Dündar,DLF/DLF Kultur,"Der türkische Komponist Emre Dündar beschäftigt sich als Performer vor allem mit Sprache, lässt aus Lauten geschriebene Gedichte, vorgetragene Poesie, Erzählungen oder Gesang entstehen.",html:dlf,"As a performer, the Turkish composer Emre Dündar deals primarily with language, creating poems written from sounds, recited poetry, stories or singing."
https://www.hoerspielundfeature.de/hoerspielmagazin-02-21-neues-aus-der-welt-der-akustischen-100.html,Neues aus der Welt der Akustischen Kunst,DLF/DLF Kultur,"Es erwarten Sie akustische Impressionen aus verschiedenen Kulturen: Ein Interview zum Hörspiel des Monats November „Atlas“, das sich mit dem Schicksal vietnamesischer Einwanderer in Deutschland beschäftigt, ein Porträt des türkischen Komponisten Emre Dündar und eine neue Folge unserer Reihe „Geschichte der Hörspieldramaturgie.",html:dlf,"You can expect acoustic impressions from different cultures: an interview about the radio work of the month for November “Atlas”, which deals with the fate of Vietnamese immigrants in Germany, a portrait of the Turkish composer Emre Dündar and a new episode of our series “History of radio work dramaturgy."
https://www.hoerspielundfeature.de/hoerspielmagazin-09-20-portrait-martin-schuetz-podcast-dlf-8320ec4f-100.html,Hörspielmagazin 09/20: Portrait Martin Schütz (Podcast),DLF/DLF Kultur,"Klassiker der Literatur, spannende Dramen, unterhaltende Erzählungen und innovative Sound Art. Hier gibt es große Stories, starke Stimmen und feine Klänge – Hörspiele von Deutschlandfunk und Deutschlandfunk Kultur.",html:dlf,"Classics of literature, exciting dramas, entertaining stories and innovative sound art. There are great stories, strong voices and fine sounds here - radio works from Deutschlandfunk and Deutschlandfunk Kultur."
https://www.hoerspielundfeature.de/hoerspielmagazin-08-20-portrait-hardy-kurda-podcast-dlf-09bde680-100.html,Hörspielmagazin 08/20: Portrait Hardy Kurda (Podcast),DLF/DLF Kultur,"Klassiker der Literatur, spannende Dramen, unterhaltende Erzählungen und innovative Sound Art. Hier gibt es große Stories, starke Stimmen und feine Klänge – Hörspiele von Deutschlandfunk und Deutschlandfunk Kultur.",html:dlf,"Classics of literature, exciting dramas, entertaining stories and innovative sound art. There are great stories, strong voices and fine sounds here - radio works from Deutschlandfunk and Deutschlandfunk Kultur."
https://www.hoerspielundfeature.de/hoerspielmagazin-07-20-portrait-annika-von-trier-podcast-dlf-8d98c01c-100.html,Hörspielmagazin 07/20: Portrait AnniKa von Trier (Podcast),DLF/DLF Kultur,"Klassiker der Literatur, spannende Dramen, unterhaltende Erzählungen und innovative Sound Art. Hier gibt es große Stories, starke Stimmen und feine Klänge – Hörspiele von Deutschlandfunk und Deutschlandfunk Kultur.",html:dlf,"Classics of literature, exciting dramas, entertaining stories and innovative sound art. There are great stories, strong voices and fine sounds here - radio works from Deutschlandfunk and Deutschlandfunk Kultur."
https://www.hoerspielundfeature.de/hoerspielmagazin-06-20-portrait-volkan-t-podcast-dlf-b38182b7-100.html,Hörspielmagazin 06/ 20 - Portrait Volkan T(Podcast),DLF/DLF Kultur,"Klassiker der Literatur, spannende Dramen, unterhaltende Erzählungen und innovative Sound Art. Hier gibt es große Stories, starke Stimmen und feine Klänge – Hörspiele von Deutschlandfunk und Deutschlandfunk Kultur.",html:dlf,"Classics of literature, exciting dramas, entertaining stories and innovative sound art. There are great stories, strong voices and fine sounds here - radio works from Deutschlandfunk and Deutschlandfunk Kultur."
https://www.hoerspielundfeature.de/hoerspielmagazin-06-20-neues-aus-der-welt-der-akustischen-100.html,Neues aus der Welt der akustischen Kunst,DLF/DLF Kultur,"In dieser Ausgabe stellen wir das Hörspiel des Monats vor: „Wenn das noch geht, kann es nicht so schlimm sein“ von Benjamin Maack. Wir sichten kritisch die Neuproduktionen im Juni und lernen den Musiker, Performer und Hörspielmacher Volkan T.",html:dlf,"In this issue we present the radio work of the month: “If it still works, it can’t be that bad” by Benjamin Maack. We critically examine the new productions in June and get to know the musician, performer and radio-work maker Volkan T."
https://www.hoerspielundfeature.de/40-jahre-freie-republik-wendland-ausgrabung-einer-utopie-100.html,Ausgrabung einer Utopie,DLF/DLF Kultur,"Im Mai 1980 wurde die Utopie für einige Tage Wirklichkeit: Die Anti-Atomkraft-Bewegung rief die Freie Republik Wendland aus. Heute graben Archäologen nach Überresten dieses Urmoments der alternativen Szene, in den die Autorin hineingeboren wurde.",html:dlf,"In May 1980, the utopia became reality for a few days: the anti-nuclear movement proclaimed the Free Republic of Wendland. Today, archaeologists are digging for remnants of this primal moment of the alternative scene into which the author was born."
https://www.hoerspielundfeature.de/tagebuecher-eines-radikalen-kuenstlers-im-schatten-des-100.html,Im Schatten des amerikanischen Traums,DLF/DLF Kultur,"So viel Aufmerksamkeit hatte der New Yorker Künstler David Wojnarowicz noch nie. In den 1980ern war er Teil des New Yorker Undergrounds. Heute ist seine radikale, politische Kunst nicht nur in den USA gefragter denn je.",html:dlf,"New York artist David Wojnarowicz has never had so much attention. In the 1980s he was part of the New York underground. Today his radical, political art is more in demand than ever, and not just in the USA."
https://www.hoerspielundfeature.de/jane-eyre-teil-1-wiederholung-100.html,Jane Eyre (1/3),DLF/DLF Kultur,"Jane Eyre (1/3) - Hörspiel nach Charlotte Brontë • Klassiker • Ein Roman über weibliche Selbstbestimmung: Er erzählt die Lebensgeschichte einer Frau im 19. Jahrhundert, die um ihre Freiheit und Autonomie kämpft – trotz vieler Widerstände mit Erfolg.",html:dlf,Jane Eyre (1/3) - radio work based on Charlotte Brontë • Classic • A novel about female self-determination: It tells the life story of a woman in the 19th century who fights for her freedom and autonomy - successfully despite much resistance.
https://www.hoerspielundfeature.de/albatros-100.html,Albatros,DLF/DLF Kultur,"Liebesgeschichte • Robert, ohne festen Wohnsitz, aber dem Leben positiv zugewandt, zieht durch das nächtliche Berlin und erzählt seine Lebensgeschichte: von unfreiwilliger Berühmtheit, vom Ethos des Obdachlosen, von Liebe und anderen Gebrechen.",html:dlf,"Love story • Robert, without a permanent home but with a positive attitude towards life, moves through Berlin at night and tells his life story: of involuntary fame, of the ethos of the homeless, of love and other afflictions."
https://www.hoerspielundfeature.de/feature-bruder-eine-geschichte-in-drei-teilen-100.html,BRUDER. Eine deutsch-litauische Geschwistergeschichte,DLF/DLF Kultur,"Für beide führten sie von Litauen nach Deutschland, für ihn immer wieder ins Gefängnis. Ihre Leben verliefen unterschiedlich: er hat mit 36 mehr Gefängniszellen von innen gesehen als er zählen konnte.",html:dlf,"For both of them it took them from Lithuania to Germany, for him back and forth to prison. Their lives were different: at 36, he saw the inside of more prison cells than he could count."
https://www.hoerspielundfeature.de/wolfgang-ein-leben-auf-20000-kassetten-100.html,Wolfgang – Ein Leben auf 20.000 Kassetten,DLF/DLF Kultur,Der Hörfunkarchivar Christian Collet stieß nach dem Tod des Berliner Bankangestellten Wolfgang Seelbinder auf dessen Lebensgeschichte – festgehalten auf 20.000 Kassetten.,html:dlf,"After the death of Berlin bank employee Wolfgang Seelbinder, radio archivist Christian Collet came across his life story - recorded on 20,000 cassettes."
https://www.hoerspielundfeature.de/amerika-der-traeume-100.html,Amerika der Träume,DLF/DLF Kultur,Kurz vor Austers 75. Geburtstag am 3. Februar hat Feature-Autor Thomas David den Schriftsteller in New York besucht und mit ihm über sein „Amerika der Träume“ gesprochen.,html:dlf,"Shortly before Auster's 75th birthday on February 3rd, feature writer Thomas David visited the writer in New York and spoke to him about his “America of dreams.”."
https://www.hoerspielundfeature.de/generation-u-100.html,Generation U,DLF/DLF Kultur,"Auch 350.000 Kinder sind seit 2022 aus der Ukraine nach Deutschland geflüchtet. Nach dreieinhalb Jahren fragen sich viele, wo ihre Zukunft liegt. Einige sehnen sich trotz des Krieges nach der Heimat.",html:dlf,"350,000 children have also fled Ukraine to Germany since 2022. After three and a half years, many are wondering where their future lies. Some long for home despite the war."
https://www.hoerspielundfeature.de/erzaehlen-wie-es-weitergeht-100.html,"Erzählen, wie es weitergeht",DLF/DLF Kultur,"Literatur • Wer sind wir, wenn wir allein sind? Wie lenken unsere Erinnerungen unser Bewusstsein? Das Hörspiel des Büchner-Preisträgers Jürgen Becker schärft unsere Wahrnehmung für Prozesse der Erfahrung.",html:dlf,Literature • Who are we when we are alone? How do our memories guide our consciousness? The radio work by Büchner Prize winner Jürgen Becker sharpens our awareness of processes of experience.
https://www.hoerspielundfeature.de/heimgesucht-100.html,Heimgesucht,DLF/DLF Kultur,"Im Kinderkurheim Johannaberg bei Detmold mussten Verschickungskinder Heimweh, Angst und Gewalt erleben. Jahrzehnte später macht sich eine Gruppe von Zeitzeug*innen auf die Reise.",html:dlf,"In the Johannaberg children's health home near Detmold, children who were deported had to experience homesickness, fear and violence. Decades later, a group of contemporary witnesses set out on a journey."
https://www.hoerspielundfeature.de/doku-drops-6-old-tapes-100.html,doku drops 6: Old Tapes,DLF/DLF Kultur,"Auf Dachböden, in Schubladen und auf alten Festplatten schlummern sie: Aufnahmen, die lange nicht mehr angehört worden sind. In unseren Kurzdokus wird der Staub von der Kassettenhülle gewischt und halbvergessene Stimmen erwachen zu neuem Leben.",html:dlf,"They lie dormant in attics, in drawers and on old hard drives: recordings that haven't been listened to for a long time. In our short documentaries, the dust is wiped off the cassette cover and half-forgotten voices come to life again."
https://www.hoerspielundfeature.de/hoerspiel-des-monats-september-2025-der-afrik-100.html,Der Afrik,DLF/DLF Kultur,"Vom Schwarzwald nach Algerien und zurück. Ein verbannter Außenseiter will Rache üben an seinem Heimatdorf, dem Weindorf Pfaffenweiler in Baden, das ihn unter falschen Versprechungen nach Algerien gelockt hatte.",html:dlf,"From the Black Forest to Algeria and back. An exiled outsider wants to take revenge on his home village, the wine village of Pfaffenweiler in Baden, which lured him to Algeria with false promises."
https://www.hoerspielundfeature.de/warum-vergessen-wir-dinge-100.html,Warum vergessen wir Dinge?,DLF/DLF Kultur,"Es hat Gründe, warum wir uns nicht alles merken können und Vergessen kann manchmal sogar richtig nützlich sein.",html:dlf,There are reasons why we can't remember everything and forgetting can sometimes even be really useful.
https://www.hoerspielundfeature.de/hoerspiel-des-monats-juni-2025-schwebende-bruecken-100.html,Schwebende Brücken,DLF/DLF Kultur,"Das Hörspiel ""Schwebende Brücken"" wurde von der Akademie der Darstellenden Künste zum Hörspiel des Monats Juni 2025 gewählt.",html:dlf,The radio work “Floating Bridges” was chosen as the radio work of the month for June 2025 by the Academy of Performing Arts.
https://www.hoerspielundfeature.de/konsum-und-konkurs-abschiedstour-durchs-warenhaus-2-6-100.html,Damenabteilung,DLF/DLF Kultur,Die Autoren verlaufen sich in die Damenabteilung. In Troisdorf bei Köln treffen sich 150 ehemalige Hertie-Verkäuferinnen zu einem Revival. Die Filiale wurde 40 Jahren zuvor geschlossen.,html:dlf,"The authors get lost in the women's section. In Troisdorf near Cologne, 150 former Hertie saleswomen are meeting for a revival. The branch closed 40 years ago."
https://www.hoerspielundfeature.de/kindheit-und-jugend-alleestrasse-100.html,Alleestraße,DLF/DLF Kultur,"Aufwachsen im Ruhrgebiet der 60er- und 70er-Jahre: Enge, die Sprachlosigkeit einer bürgerlichen Kleinfamilie, die Gewalt in der innerlich beschädigten Nachkriegsgesellschaft.",html:dlf,"Growing up in the Ruhr area in the 60s and 70s: cramped conditions, the speechlessness of a middle-class nuclear family, the violence in the internally damaged post-war society."
https://www.hoerspielundfeature.de/hoerspiel-ueber-koeln-die-stadt-und-die-stimmen-100.html,Die Stadt und die Stimmen,DLF/DLF Kultur,"„Unterwegs in der Stadt, die ich gut zu kennen glaube. Bald weiß ich, dass ich mich täusche. Was ich noch kenne, sind Erinnerungen an die Stadt.“ (Jürgen Becker)",html:dlf,"""Out and about in the city that I think I know well. Soon I realize that I'm wrong. What I still know are memories of the city."" (Jürgen Becker)."
https://www.hoerspielundfeature.de/ein-mongolisches-roadmovie-rueckkehr-der-zauberfloete-100.html,Rückkehr der Zauberflöte,DLF/DLF Kultur,"Anne-Katrin Probst ist in Ulan Bator geboren. Ihre Eltern kehrten vom Hilfseinsatz für die sozialistische Mongolei in die DDR zurück, als sie zwei Jahre alt war. Sie ist voller Bilder, Klänge, Geschichten aus einem Zauberland, schön und schrecklich zugleich.",html:dlf,"Anne-Katrin Probst was born in Ulan Bator. Her parents returned to the GDR from their relief mission for socialist Mongolia when she was two years old. It is full of images, sounds, stories from a magical land, beautiful and terrible at the same time."
https://www.hoerspielundfeature.de/also-muss-ich-ueberleben-100.html,Also muss ich überleben!,DLF/DLF Kultur,"Sie will nicht nur zusehen: Als der Krieg ausbricht, geht Savita Wagner in die Ukraine, um zu helfen. Sie rettet als Sanitäterin an der Front viele Verwundete. Bis sie von einem Granatsplitter tödlich getroffen wird.",html:dlf,"She doesn't just want to watch: When war breaks out, Savita Wagner goes to Ukraine to help. As a medic at the front, she saves many wounded people. Until she is fatally hit by shrapnel."
https://www.hoerspielundfeature.de/wer-war-anne-frank-100.html,Wer war Anne Frank?,DLF/DLF Kultur,"Anne Frank wurde vor allem durch ihr Tagebuch weltberühmt, das sie im Hinterhaus-Versteck in Amsterdam führte. Doch Anne hat auch Geschichten geschrieben.",html:dlf,"Anne Frank became world famous primarily because of her diary, which she kept in the secret annex in Amsterdam. But Anne also wrote stories."
https://www.hoerspielundfeature.de/herzbefellt-lyrischer-nachruf-auf-friederike-mayroecker-100.html,"HERZBEFELLT, ein Nachrufen",DLF/DLF Kultur,Lyrik • Die junge Autorin Frieda Paris schreibt einen Nachruf auf die berühmte Friederike Mayröcker. Über einen intimen Schaffensprozess und eine poetische Auseinandersetzung.,html:dlf,Poetry • The young author Frieda Paris writes an obituary for the famous Friederike Mayröcker. About an intimate creative process and a poetic discussion.
https://www.hoerspielundfeature.de/krimi-die-vier-soehne-des-dr-march-100.html,Die vier Söhne des Dr. March,DLF/DLF Kultur,Dem Hausmädchen Jeanie fällt das Tagebuch eines Triebtäters in die Hände. Der Mörder ist einer der vier Söhne ihres Arbeitgebers. Mitten in ihren Nachforschungen gerät sie selbst in eine sadistische Treibjagd.,html:dlf,"The housemaid Jeanie comes across the diary of a sex offender. The murderer is one of her employer's four sons. In the middle of her research, she finds herself caught up in a sadistic hunt."
https://www.hoerspielundfeature.de/schiessbuden-haben-noch-immer-einen-reiz-fuer-mich-100.html,Schießbuden haben noch immer einen Reiz für mich,DLF/DLF Kultur,"Die Künstlerin Ré Soupault radelt durch ein Nachkriegsdeutschland in Trümmern. Wie das Land, so ist auch Ré im Aufbruch. Andra Joeckle inszeniert das Fahrtenbuch der deutsch-französischen Künstlerin, und wir pedalieren mit.",html:dlf,"The artist Ré Soupault cycles through a post-war Germany in ruins. Like the country, Ré is also on the move. Andra Joeckle stages the German-French artist's logbook, and we pedal along."
